route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"60-66E-b12-1","1","3489.1.60-66E-b12-1.275.I","60-66E-b12-1.275.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66E-b12-1","1","3544.1.60-66E-b12-1.274.O","60-66E-b12-1.274.O","Merrion Square South - Kingsbury Estate","0"
"60-66E-b12-1","1","3545.1.60-66E-b12-1.275.I","60-66E-b12-1.275.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66E-b12-1","1","3546.1.60-66E-b12-1.274.O","60-66E-b12-1.274.O","Merrion Square South - Kingsbury Estate","0"
"60-66E-b12-1","1","3547.1.60-66E-b12-1.275.I","60-66E-b12-1.275.I","Straffan Road (Kingsbury Estate) - Merrion Square South","1"
"60-66E-b12-1","1","3548.1.60-66E-b12-1.274.O","60-66E-b12-1.274.O","Merrion Square South - Kingsbury Estate","0"
"60-66X-b12-1","1","3336.1.60-66X-b12-1.278.O","60-66X-b12-1.278.O","University College Dublin - Alensgrove","0"
"60-66X-b12-1","1","3341.1.60-66X-b12-1.277.O","60-66X-b12-1.277.O","University College Dublin - Alensgrove","0"
"60-66X-b12-1","1","3353.1.60-66X-b12-1.281.I","60-66X-b12-1.281.I","Straffan Road (Kingsbury Estate) - University College Dublin","1"
"60-66X-b12-1","1","3376.1.60-66X-b12-1.277.O","60-66X-b12-1.277.O","University College Dublin - Alensgrove","0"
"60-66X-b12-1","1","3377.1.60-66X-b12-1.276.O","60-66X-b12-1.276.O","University College Dublin - Alensgrove","0"
"60-66X-b12-1","1","3523.1.60-66X-b12-1.282.I","60-66X-b12-1.282.I","Straffan Road (Kingsbury Estate) - University College Dublin","1"
"60-66X-b12-1","1","3529.1.60-66X-b12-1.279.O","60-66X-b12-1.279.O","University College Dublin - Alensgrove","0"
"60-66X-b12-1","1","3530.1.60-66X-b12-1.283.I","60-66X-b12-1.283.I","Straffan Road (Kingsbury Estate) - University College Dublin","1"
"60-66X-b12-1","1","3543.1.60-66X-b12-1.283.I","60-66X-b12-1.283.I","Straffan Road (Kingsbury Estate) - University College Dublin","1"
"60-66X-b12-1","1","3550.1.60-66X-b12-1.280.I","60-66X-b12-1.280.I","Straffan Road (Kingsbury Estate) - University College Dublin","1"
"60-66X-b12-1","1","3551.1.60-66X-b12-1.284.I","60-66X-b12-1.284.I","Straffan Road (Kingsbury Estate) - University College Dublin","1"
"60-66X-d12-1","y102u","21418.y102u.60-66X-d12-1.315.O","60-66X-d12-1.315.O","University College Dublin - Alensgrove","0"
"60-66X-d12-1","y102u","21420.y102u.60-66X-d12-1.320.I","60-66X-d12-1.320.I","Straffan Road (Kingsbury Estate) - University College Dublin","1"
"60-66X-d12-1","y102u","21426.y102u.60-66X-d12-1.321.I","60-66X-d12-1.321.I","Straffan Road (Kingsbury Estate) - University College Dublin","1"
"60-66X-d12-1","y102u","21427.y102u.60-66X-d12-1.317.O","60-66X-d12-1.317.O","University College Dublin - Alensgrove","0"
"60-66X-d12-1","y102u","21428.y102u.60-66X-d12-1.316.O","60-66X-d12-1.316.O","University College Dublin - Alensgrove","0"
"60-66X-d12-1","y102u","21429.y102u.60-66X-d12-1.323.I","60-66X-d12-1.323.I","Straffan Road (Kingsbury Estate) - University College Dublin","1"
"60-66X-d12-1","y102u","21525.y102u.60-66X-d12-1.318.I","60-66X-d12-1.318.I","Straffan Road (Kingsbury Estate) - University College Dublin","1"
"60-66X-d12-1","y102u","21530.y102u.60-66X-d12-1.315.O","60-66X-d12-1.315.O","University College Dublin - Alensgrove","0"
"60-67-b12-1","3","10383.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10384.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10385.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10386.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10387.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10388.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10389.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10390.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10391.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10392.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10393.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10394.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10395.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10396.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10397.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10398.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10399.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10400.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10401.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10402.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10403.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10404.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10405.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10406.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10407.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10408.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10409.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10410.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10411.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10412.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10413.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10414.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10415.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10416.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10417.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10418.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10419.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10420.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10421.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10422.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10423.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10424.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10425.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10426.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10427.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10428.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10429.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10430.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10431.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10432.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10433.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10434.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10435.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10436.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10437.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10438.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10439.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10440.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10441.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10442.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10443.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10444.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10445.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10446.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10447.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10448.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10449.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10450.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","3","10451.3.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","3","10452.3.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14565.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14566.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14567.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14568.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14569.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14570.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14571.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14572.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14573.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14574.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14575.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14576.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14577.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14578.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14579.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14580.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14581.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14582.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14583.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14584.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14585.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14586.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14587.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14588.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14589.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14590.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14591.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14592.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14593.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14594.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14595.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14596.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14597.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14598.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14599.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14600.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14601.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14602.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14603.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14604.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14605.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14606.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14607.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14608.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14609.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14610.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14611.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14612.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14613.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14614.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14615.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14699.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","2","14700.2.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","2","14701.2.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","1","5132.1.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","1","5133.1.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","1","5134.1.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","1","5135.1.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","1","5136.1.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","1","5137.1.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","1","5138.1.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","1","5139.1.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","1","5140.1.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","1","5141.1.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","1","5142.1.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","1","5143.1.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","1","5144.1.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","1","5145.1.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","1","5146.1.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","1","5147.1.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","1","5148.1.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","1","5149.1.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","1","5150.1.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","1","5151.1.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","1","5152.1.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","1","5153.1.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","1","5154.1.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
"60-67-b12-1","1","5155.1.60-67-b12-1.286.I","60-67-b12-1.286.I","Straffan Road, Rail Station - Merrion Square South","1"
"60-67-b12-1","1","5156.1.60-67-b12-1.285.O","60-67-b12-1.285.O","Merrion Square South - Straffan Road","0"
