,datetime,rain,temp,pressure,humidity,wind_speed,wind_dir,sun,visibility,cloud_height,cloud_cover
245757,2018-01-13 21:00:00,0.0,6.6,9.2,9,7,140,0.0,16000,30,4
245758,2018-01-13 22:00:00,0.0,6.8,9.4,9,7,160,0.0,29000,30,4
245759,2018-01-13 23:00:00,0.0,7.2,9.6,9,6,150,0.0,20000,25,7
245760,2018-01-14 00:00:00,0.0,6.6,9.2,9,6,140,0.0,20000,28,7
245761,2018-01-14 01:00:00,0.0,5.6,8.7,8,5,170,0.0,20000,999,3
245762,2018-01-14 02:00:00,0.0,3.6,7.2,7,5,150,0.0,20000,999,1
245763,2018-01-14 03:00:00,0.0,1.3,6.6,6,4,160,0.0,20000,999,1
245764,2018-01-14 04:00:00,0.0,3.0,7.3,7,6,160,0.0,20000,999,1
245765,2018-01-14 05:00:00,0.0,2.6,7.0,7,7,180,0.0,20000,999,1
245766,2018-01-14 06:00:00,0.0,4.2,7.2,7,6,180,0.0,20000,999,1
245767,2018-01-14 07:00:00,0.0,1.6,6.2,6,6,200,0.0,20000,999,1
245768,2018-01-14 08:00:00,0.0,2.8,7.1,7,5,180,0.0,30000,999,1
245769,2018-01-14 09:00:00,0.0,2.5,6.9,6,5,180,0.3,40000,999,2
245770,2018-01-14 10:00:00,0.0,4.6,7.4,7,6,190,1.0,40000,999,2
245771,2018-01-14 11:00:00,0.0,6.3,8.0,8,5,210,1.0,45000,999,3
245772,2018-01-14 12:00:00,0.0,7.7,8.4,8,6,200,0.3,45000,250,5
245773,2018-01-14 13:00:00,0.0,7.8,8.3,8,12,210,0.0,45000,250,7
245774,2018-01-14 14:00:00,0.0,7.9,7.8,7,14,200,0.0,45000,200,7
245775,2018-01-14 15:00:00,0.0,8.0,7.6,7,15,200,0.0,30000,120,8
245776,2018-01-14 16:00:00,0.0,8.0,8.6,8,17,200,0.0,30000,20,8
245777,2018-01-14 17:00:00,0.0,8.2,8.9,8,16,200,0.0,30000,50,8
245778,2018-01-14 18:00:00,0.5,7.2,8.8,8,17,200,0.0,25000,45,8
245779,2018-01-14 19:00:00,0.2,7.3,8.9,8,18,200,0.0,25000,45,8
245780,2018-01-14 20:00:00,0.1,7.9,9.3,9,21,200,0.0,30000,20,8
245781,2018-01-14 21:00:00,0.1,8.2,9.8,9,21,210,0.0,25000,20,8
245782,2018-01-14 22:00:00,0.4,8.5,10.3,10,20,210,0.0,17000,15,8
245783,2018-01-14 23:00:00,0.3,8.8,10.7,10,21,220,0.0,17000,11,8
245784,2018-01-15 00:00:00,0.1,9.5,10.9,10,21,230,0.0,20000,11,8
245785,2018-01-15 01:00:00,0.2,9.2,11.3,11,18,230,0.0,12000,7,8
245786,2018-01-15 02:00:00,0.0,9.8,11.1,11,19,250,0.0,20000,18,8
245787,2018-01-15 03:00:00,0.1,9.3,11.2,11,17,250,0.0,8000,8,8
245788,2018-01-15 04:00:00,0.1,8.9,10.8,10,17,250,0.0,8000,8,8
245789,2018-01-15 05:00:00,0.0,8.9,10.3,10,15,250,0.0,15000,25,8
245790,2018-01-15 06:00:00,0.2,8.6,10.4,10,15,250,0.0,12000,15,8
245791,2018-01-15 07:00:00,0.3,8.6,10.4,10,17,250,0.0,11000,11,8
245792,2018-01-15 08:00:00,0.1,8.1,9.7,9,18,260,0.0,12000,11,8
245793,2018-01-15 09:00:00,0.1,7.3,9.3,9,15,270,0.1,40000,60,4
245794,2018-01-15 10:00:00,0.0,7.1,8.8,8,17,270,0.4,40000,30,4
245795,2018-01-15 11:00:00,0.0,7.1,8.3,8,18,270,0.8,40000,20,5
245796,2018-01-15 12:00:00,0.0,6.7,8.4,8,20,270,0.5,20000,16,5
245797,2018-01-15 13:00:00,0.0,6.9,7.6,7,20,260,0.0,30000,20,6
245798,2018-01-15 14:00:00,0.0,5.9,8.1,8,18,270,0.1,25000,20,7
245799,2018-01-15 15:00:00,0.1,6.3,7.5,7,18,270,0.4,25000,999,3
245800,2018-01-15 16:00:00,0.1,5.3,7.4,7,22,270,0.0,20000,60,7
245801,2018-01-15 17:00:00,0.1,5.4,7.4,7,19,260,0.0,20000,70,7
245802,2018-01-15 18:00:00,0.0,5.3,7.2,7,16,260,0.0,25000,70,7
245803,2018-01-15 19:00:00,0.0,5.0,7.2,7,16,250,0.0,25000,40,7
245804,2018-01-15 20:00:00,0.0,4.7,7.2,7,17,250,0.0,25000,20,7
245805,2018-01-15 21:00:00,0.1,4.4,7.3,7,17,250,0.0,25000,50,7
245806,2018-01-15 22:00:00,0.0,4.6,7.1,7,16,260,0.0,20000,50,7
245807,2018-01-15 23:00:00,0.0,3.1,6.6,6,21,270,0.0,20000,20,7
245808,2018-01-16 00:00:00,0.0,3.2,6.6,6,18,260,0.0,20000,120,6
245809,2018-01-16 01:00:00,0.0,3.2,6.6,6,18,260,0.0,20000,40,6
245810,2018-01-16 02:00:00,0.0,2.2,6.4,6,18,260,0.0,20000,40,6
245811,2018-01-16 03:00:00,0.1,2.4,6.2,6,20,260,0.0,20000,18,6
245812,2018-01-16 04:00:00,0.0,2.6,6.4,6,19,260,0.0,20000,100,6
245813,2018-01-16 05:00:00,0.0,1.8,6.1,6,22,260,0.0,20000,100,6
245814,2018-01-16 06:00:00,0.0,1.9,6.1,6,20,260,0.0,30000,100,6
245815,2018-01-16 07:00:00,0.0,1.8,5.9,5,19,250,0.0,30000,100,6
245816,2018-01-16 08:00:00,0.0,1.6,5.8,5,19,250,0.0,30000,999,4
245817,2018-01-16 09:00:00,0.0,1.8,5.9,5,18,240,0.0,30000,30,5
245818,2018-01-16 10:00:00,0.0,2.3,6.2,6,17,240,0.2,30000,30,5
245819,2018-01-16 11:00:00,0.1,2.5,6.3,6,17,240,0.1,20000,20,6
245820,2018-01-16 12:00:00,0.3,2.1,6.5,6,20,250,0.0,14000,20,6
245821,2018-01-16 13:00:00,0.3,2.4,6.5,6,18,240,0.0,7000,20,7
245822,2018-01-16 14:00:00,0.5,1.3,6.2,6,20,250,0.1,20000,10,7
245823,2018-01-16 15:00:00,0.0,1.7,6.1,6,18,240,0.1,18000,16,7
245824,2018-01-16 16:00:00,0.0,1.9,5.8,5,20,250,0.0,14000,70,7
245825,2018-01-16 17:00:00,0.4,0.9,6.0,6,19,250,0.0,9000,12,7
245826,2018-01-16 18:00:00,0.0,0.6,5.9,5,18,260,0.0,14000,50,7
245827,2018-01-16 19:00:00,0.0,0.3,5.9,5,17,250,0.0,12000,11,7
245828,2018-01-16 20:00:00,0.1,0.6,5.9,5,18,250,0.0,6000,13,7
245829,2018-01-16 21:00:00,0.1,0.4,5.7,5,21,250,0.0,12000,39,7
245830,2018-01-16 22:00:00,0.0,0.3,5.5,5,19,250,0.0,18000,30,4
245831,2018-01-16 23:00:00,0.1,-0.1,5.9,5,23,260,0.0,3000,10,8
245832,2018-01-17 00:00:00,0.1,0.2,5.8,5,18,250,0.0,6000,12,7
245833,2018-01-17 01:00:00,0.2,0.4,5.8,5,19,260,0.0,20000,999,4
245834,2018-01-17 02:00:00,0.6,0.8,6.0,6,20,260,0.0,6000,30,7
245835,2018-01-17 03:00:00,1.2,0.9,6.0,6,23,260,0.0,8000,40,7
245836,2018-01-17 04:00:00,0.1,1.2,6.2,6,22,270,0.0,20000,22,7
245837,2018-01-17 05:00:00,0.0,1.6,6.0,6,22,260,0.0,20000,18,7
245838,2018-01-17 06:00:00,0.0,1.3,6.1,6,21,260,0.0,20000,40,7
245839,2018-01-17 07:00:00,0.0,1.5,6.0,6,17,260,0.0,20000,30,6
245840,2018-01-17 08:00:00,0.0,1.1,6.0,6,13,240,0.0,20000,999,4
245841,2018-01-17 09:00:00,0.0,1.7,5.9,5,15,240,0.3,30000,250,7
245842,2018-01-17 10:00:00,0.0,2.3,6.0,6,17,250,0.8,30000,250,6
245843,2018-01-17 11:00:00,0.0,3.0,6.3,6,19,250,1.0,30000,250,6
245844,2018-01-17 12:00:00,0.0,3.7,6.4,6,20,250,0.5,40000,160,7
245845,2018-01-17 13:00:00,0.0,4.7,6.5,6,18,250,0.8,40000,150,7
245846,2018-01-17 14:00:00,0.0,4.8,6.5,6,19,250,0.3,35000,150,7
245847,2018-01-17 15:00:00,0.0,4.6,7.0,7,19,250,0.0,30000,45,7
245848,2018-01-17 16:00:00,0.0,4.5,6.9,6,17,250,0.0,30000,45,8
245849,2018-01-17 17:00:00,0.0,4.5,7.0,7,15,240,0.0,25000,80,8
245850,2018-01-17 18:00:00,0.4,4.3,7.3,7,13,240,0.0,20000,23,8
245851,2018-01-17 19:00:00,1.4,3.3,7.2,7,12,210,0.0,20000,26,8
245852,2018-01-17 20:00:00,1.3,3.2,7.3,7,12,150,0.0,6000,16,8
245853,2018-01-17 21:00:00,0.4,7.5,9.8,9,11,140,0.0,8000,11,8
245854,2018-01-17 22:00:00,0.4,9.5,10.8,10,21,230,0.0,10000,9,8
245855,2018-01-17 23:00:00,0.4,10.0,10.0,10,28,250,0.0,14000,20,7
245856,2018-01-18 00:00:00,0.0,9.3,9.2,9,31,250,0.0,14000,20,7
245857,2018-01-18 01:00:00,0.0,6.9,8.1,8,32,250,0.0,30000,20,7
245858,2018-01-18 02:00:00,0.0,3.1,6.6,6,31,300,0.0,30000,15,7
245859,2018-01-18 03:00:00,0.0,2.9,6.7,6,21,290,0.0,30000,15,5
245860,2018-01-18 04:00:00,0.0,3.9,7.1,7,17,280,0.0,20000,15,6
245861,2018-01-18 05:00:00,0.0,3.9,7.0,7,14,280,0.0,30000,20,6
245862,2018-01-18 06:00:00,0.0,3.5,6.8,6,14,270,0.0,30000,16,4
245863,2018-01-18 07:00:00,0.0,3.2,7.0,7,14,260,0.0,30000,16,4
245864,2018-01-18 08:00:00,0.0,3.4,7.0,7,12,250,0.0,30000,30,6
245865,2018-01-18 09:00:00,0.0,3.3,6.8,6,14,240,0.1,30000,999,3
245866,2018-01-18 10:00:00,0.0,4.0,6.9,6,17,250,0.8,30000,999,3
245867,2018-01-18 11:00:00,0.0,4.2,6.9,6,18,250,0.8,30000,999,3
245868,2018-01-18 12:00:00,0.0,4.5,6.6,6,21,260,0.5,30000,110,5
245869,2018-01-18 13:00:00,0.0,4.0,6.8,6,22,260,0.4,30000,110,5
245870,2018-01-18 14:00:00,0.0,4.9,6.3,6,18,270,0.4,50000,22,5
245871,2018-01-18 15:00:00,0.0,4.5,6.4,6,17,270,0.8,50000,999,3
245872,2018-01-18 16:00:00,0.0,4.2,6.3,6,16,270,0.6,50000,999,4
245873,2018-01-18 17:00:00,0.0,3.2,6.1,6,18,260,0.0,40000,999,2
245874,2018-01-18 18:00:00,0.0,3.1,6.2,6,19,260,0.0,30000,999,3
245875,2018-01-18 19:00:00,0.0,2.2,6.2,6,19,260,0.0,30000,999,1
245876,2018-01-18 20:00:00,0.0,1.7,6.3,6,19,260,0.0,30000,999,1
245877,2018-01-18 21:00:00,0.0,1.6,6.1,6,18,260,0.0,30000,999,3
245878,2018-01-18 22:00:00,0.0,1.3,5.9,5,17,250,0.0,30000,999,3
245879,2018-01-18 23:00:00,0.0,0.9,5.9,5,16,260,0.0,30000,999,1
245880,2018-01-19 00:00:00,0.0,0.5,5.7,5,14,250,0.0,30000,999,1
245881,2018-01-19 01:00:00,0.0,0.9,5.9,5,14,250,0.0,30000,999,1
245882,2018-01-19 02:00:00,0.0,1.0,5.9,5,17,250,0.0,30000,999,1
245883,2018-01-19 03:00:00,0.0,0.9,6.0,6,17,250,0.0,30000,999,1
245884,2018-01-19 04:00:00,0.0,0.7,5.8,5,17,250,0.0,30000,999,1
245885,2018-01-19 05:00:00,0.0,0.6,5.6,5,16,250,0.0,30000,999,1
245886,2018-01-19 06:00:00,0.0,0.7,5.8,5,15,240,0.0,30000,170,4
245887,2018-01-19 07:00:00,0.0,0.9,5.8,5,15,240,0.0,30000,999,2
245888,2018-01-19 08:00:00,0.0,1.0,5.8,5,17,250,0.0,30000,100,6
245889,2018-01-19 09:00:00,0.0,1.3,6.1,6,19,240,0.2,25000,9,7
245890,2018-01-19 10:00:00,0.0,1.4,6.1,6,18,240,0.7,25000,9,6
245891,2018-01-19 11:00:00,0.0,2.2,6.2,6,19,240,1.0,30000,999,3
245892,2018-01-19 12:00:00,0.0,2.9,6.3,6,19,250,0.6,30000,200,4
245893,2018-01-19 13:00:00,0.0,3.8,6.5,6,17,250,0.9,30000,200,4
245894,2018-01-19 14:00:00,0.0,4.1,6.4,6,19,250,0.8,40000,999,4
245895,2018-01-19 15:00:00,0.0,4.1,6.3,6,17,250,0.7,20000,999,4
245896,2018-01-19 16:00:00,0.0,3.5,6.4,6,16,240,0.0,40000,999,4
245897,2018-01-19 17:00:00,0.0,2.9,6.3,6,15,240,0.0,30000,999,3
245898,2018-01-19 18:00:00,0.1,2.8,6.4,6,15,240,0.0,20000,41,6
245899,2018-01-19 19:00:00,0.0,2.2,6.2,6,12,240,0.0,30000,190,5
245900,2018-01-19 20:00:00,0.0,2.0,6.1,6,13,240,0.0,30000,190,6
245901,2018-01-19 21:00:00,0.0,2.2,6.2,6,14,240,0.0,30000,170,7
245902,2018-01-19 22:00:00,0.0,2.1,6.2,6,15,240,0.0,30000,200,5
245903,2018-01-19 23:00:00,0.0,2.3,6.2,6,13,240,0.0,30000,999,3
245904,2018-01-20 00:00:00,0.0,2.0,6.1,6,10,230,0.0,30000,999,3
245905,2018-01-20 01:00:00,0.0,2.7,6.5,6,8,230,0.0,30000,150,7
245906,2018-01-20 02:00:00,0.0,2.9,6.6,6,6,220,0.0,30000,100,7
245907,2018-01-20 03:00:00,0.0,2.8,6.7,6,5,220,0.0,30000,80,8
245908,2018-01-20 04:00:00,0.0,2.8,6.7,6,4,230,0.0,25000,50,8
245909,2018-01-20 05:00:00,0.6,2.4,6.9,6,4,300,0.0,18000,20,8
245910,2018-01-20 06:00:00,0.5,2.0,6.8,6,2,120,0.0,25000,20,8
245911,2018-01-20 07:00:00,0.1,2.0,6.8,6,3,110,0.0,15000,20,8
245912,2018-01-20 08:00:00,1.2,1.9,6.7,6,5,50,0.0,8000,10,8
245913,2018-01-20 09:00:00,0.7,2.1,6.8,6,8,50,0.0,3500,10,8
245914,2018-01-20 10:00:00,2.4,2.5,7.2,7,8,40,0.0,7000,7,8
245915,2018-01-20 11:00:00,1.5,2.8,7.2,7,9,80,0.0,7000,7,8
245916,2018-01-20 12:00:00,1.2,3.3,7.6,7,9,100,0.0,7000,7,8
245917,2018-01-20 13:00:00,0.3,4.0,7.9,7,9,80,0.0,3500,6,8
245918,2018-01-20 14:00:00,0.3,3.9,7.7,7,9,60,0.0,3000,6,8
245919,2018-01-20 15:00:00,0.1,3.9,7.9,7,7,40,0.0,5000,5,8
245920,2018-01-20 16:00:00,0.0,4.0,8.0,8,5,20,0.0,9000,21,7
245921,2018-01-20 17:00:00,0.2,3.9,7.8,7,7,20,0.0,3500,6,8
245922,2018-01-20 18:00:00,0.1,3.4,7.5,7,7,360,0.0,15000,22,8
245923,2018-01-20 19:00:00,0.0,1.1,6.5,6,4,350,0.0,15000,40,6
245924,2018-01-20 20:00:00,0.0,-0.6,5.7,5,3,310,0.0,15000,999,1
245925,2018-01-20 21:00:00,0.0,0.6,6.3,6,3,250,0.0,12000,140,6
245926,2018-01-20 22:00:00,0.0,0.6,6.3,6,6,270,0.0,12000,27,7
245927,2018-01-20 23:00:00,0.0,0.4,6.3,6,3,280,0.0,12000,60,8
245928,2018-01-21 00:00:00,0.0,0.4,6.3,6,2,350,0.0,15000,40,5
245929,2018-01-21 01:00:00,0.3,1.9,7.0,7,3,120,0.0,10000,40,8
245930,2018-01-21 02:00:00,1.0,3.4,7.7,7,6,130,0.0,15000,40,8
245931,2018-01-21 03:00:00,0.9,4.2,7.8,7,10,140,0.0,10000,20,8
245932,2018-01-21 04:00:00,1.7,4.2,8.0,8,13,140,0.0,10000,15,8
245933,2018-01-21 05:00:00,2.0,4.9,8.4,8,13,140,0.0,12000,5,8
245934,2018-01-21 06:00:00,2.7,5.4,8.7,8,16,140,0.0,15000,8,8
245935,2018-01-21 07:00:00,1.3,5.9,9.1,9,18,140,0.0,8000,5,8
245936,2018-01-21 08:00:00,2.8,6.5,9.4,9,16,140,0.0,10000,15,8
245937,2018-01-21 09:00:00,2.4,6.8,9.9,9,13,150,0.0,6000,9,8
245938,2018-01-21 10:00:00,1.3,7.2,10.2,10,8,150,0.0,7000,7,8
245939,2018-01-21 11:00:00,2.0,10.1,12.0,12,8,230,0.0,20000,25,8
245940,2018-01-21 12:00:00,0.3,10.8,12.4,12,15,230,0.0,12000,7,8
245941,2018-01-21 13:00:00,1.6,11.3,12.9,12,18,240,0.0,12000,15,8
245942,2018-01-21 14:00:00,0.1,11.9,13.2,13,20,250,0.0,6000,12,8
245943,2018-01-21 15:00:00,0.2,11.7,13.2,13,18,250,0.0,2500,7,8
245944,2018-01-21 16:00:00,0.5,11.2,10.7,10,20,260,0.2,20000,220,6
245945,2018-01-21 17:00:00,0.0,10.4,10.4,10,28,260,0.0,20000,27,7
245946,2018-01-21 18:00:00,0.0,8.9,9.5,9,28,260,0.0,20000,30,4
245947,2018-01-21 19:00:00,0.0,8.8,8.7,8,25,270,0.0,20000,35,6
245948,2018-01-21 20:00:00,0.0,8.0,8.5,8,23,260,0.0,20000,35,6
245949,2018-01-21 21:00:00,0.0,8.3,8.2,8,21,270,0.0,20000,35,6
245950,2018-01-21 22:00:00,0.0,7.9,8.4,8,20,260,0.0,20000,37,7
245951,2018-01-21 23:00:00,0.0,7.8,8.2,8,15,260,0.0,25000,40,7
245952,2018-01-22 00:00:00,0.0,7.9,8.4,8,11,240,0.0,12000,34,7
245953,2018-01-22 01:00:00,0.0,7.7,8.4,8,8,240,0.0,20000,42,7
245954,2018-01-22 02:00:00,0.0,7.6,8.5,8,9,230,0.0,25000,42,7
245955,2018-01-22 03:00:00,0.0,7.0,8.8,8,10,240,0.0,9000,24,8
245956,2018-01-22 04:00:00,0.0,7.2,8.7,8,11,270,0.0,18000,35,8
245957,2018-01-22 05:00:00,0.0,7.0,8.5,8,13,270,0.0,20000,40,8
245958,2018-01-22 06:00:00,0.0,6.6,8.3,8,14,270,0.0,25000,40,8
245959,2018-01-22 07:00:00,0.0,6.7,8.1,8,16,260,0.0,25000,39,6
245960,2018-01-22 08:00:00,0.0,6.9,8.2,8,16,270,0.0,25000,34,7
245961,2018-01-22 09:00:00,0.0,7.0,8.3,8,15,260,0.0,25000,32,7
245962,2018-01-22 10:00:00,0.0,7.4,8.4,8,15,260,0.0,25000,32,7
245963,2018-01-22 11:00:00,0.0,7.7,8.4,8,15,250,0.1,25000,33,7
245964,2018-01-22 12:00:00,0.0,8.0,8.5,8,16,260,0.0,25000,33,7
245965,2018-01-22 13:00:00,0.0,7.9,8.4,8,15,270,0.0,30000,32,7
245966,2018-01-22 14:00:00,0.0,8.2,8.3,8,15,270,0.0,30000,30,7
245967,2018-01-22 15:00:00,0.0,8.2,8.5,8,14,260,0.0,30000,30,7
245968,2018-01-22 16:00:00,0.0,8.1,8.5,8,11,240,0.0,30000,28,7
245969,2018-01-22 17:00:00,0.0,7.8,8.6,8,10,220,0.0,30000,28,7
245970,2018-01-22 18:00:00,0.0,7.7,8.6,8,9,220,0.0,30000,28,7
245971,2018-01-22 19:00:00,0.0,7.8,8.3,8,12,230,0.0,30000,28,7
245972,2018-01-22 20:00:00,0.0,8.1,8.4,8,11,220,0.0,30000,200,7
245973,2018-01-22 21:00:00,0.0,8.0,8.3,8,11,210,0.0,30000,200,7
245974,2018-01-22 22:00:00,0.0,8.9,8.9,8,12,210,0.0,30000,39,7
245975,2018-01-22 23:00:00,0.0,9.4,9.6,9,12,200,0.0,30000,60,7
245976,2018-01-23 00:00:00,0.0,9.7,10.0,10,13,210,0.0,30000,30,7
245977,2018-01-23 01:00:00,0.0,10.1,10.6,10,15,200,0.0,30000,49,7
245978,2018-01-23 02:00:00,0.0,10.5,10.9,10,10,190,0.0,30000,17,7
245979,2018-01-23 03:00:00,0.0,10.9,11.6,11,14,200,0.0,30000,14,7
245980,2018-01-23 04:00:00,0.0,11.1,11.9,11,12,200,0.0,30000,14,7
245981,2018-01-23 05:00:00,0.0,11.6,12.1,12,11,200,0.0,30000,14,7
245982,2018-01-23 06:00:00,0.0,11.5,11.9,11,13,200,0.0,30000,14,7
245983,2018-01-23 07:00:00,0.0,12.3,12.2,12,13,210,0.0,30000,17,7
245984,2018-01-23 08:00:00,0.0,11.9,11.7,11,15,210,0.0,30000,28,7
245985,2018-01-23 09:00:00,0.0,12.1,11.9,11,20,230,0.0,30000,160,6
245986,2018-01-23 10:00:00,0.0,12.3,11.6,11,22,230,0.8,25000,30,6
245987,2018-01-23 11:00:00,0.0,12.8,11.7,11,23,230,1.0,25000,150,7
245988,2018-01-23 12:00:00,0.0,12.7,11.3,11,23,230,1.0,30000,200,7
245989,2018-01-23 13:00:00,0.0,12.7,10.3,10,25,240,1.0,30000,200,7
245990,2018-01-23 14:00:00,0.0,12.7,10.1,10,26,240,0.9,30000,999,3
245991,2018-01-23 15:00:00,0.0,12.3,9.0,9,25,240,0.4,30000,200,5
245992,2018-01-23 16:00:00,0.0,11.0,7.6,7,29,250,0.2,30000,120,5
245993,2018-01-23 17:00:00,0.0,10.4,8.2,8,21,250,0.0,30000,40,6
245994,2018-01-23 18:00:00,0.0,9.4,7.9,7,15,240,0.0,30000,200,5
245995,2018-01-23 19:00:00,0.0,9.0,8.0,8,15,230,0.0,30000,240,5
245996,2018-01-23 20:00:00,0.0,9.3,8.5,8,15,220,0.0,30000,240,4
245997,2018-01-23 21:00:00,0.0,9.3,9.1,9,17,210,0.0,30000,240,4
245998,2018-01-23 22:00:00,0.0,10.4,9.4,9,18,200,0.0,30000,140,7
245999,2018-01-23 23:00:00,0.0,10.9,8.7,8,22,200,0.0,30000,110,8
246000,2018-01-24 00:00:00,0.0,11.5,10.3,10,25,200,0.0,30000,34,8
246001,2018-01-24 01:00:00,0.0,11.9,10.9,10,26,200,0.0,30000,22,8
246002,2018-01-24 02:00:00,0.0,11.5,10.9,10,30,210,0.0,20000,24,8
246003,2018-01-24 03:00:00,4.1,10.6,12.0,12,25,210,0.0,7000,21,8
246004,2018-01-24 04:00:00,5.9,8.6,10.4,10,22,230,0.0,9000,25,8
246005,2018-01-24 05:00:00,4.1,7.2,8.4,8,25,240,0.0,18000,28,8
246006,2018-01-24 06:00:00,0.3,6.8,7.6,7,24,230,0.0,25000,120,7
246007,2018-01-24 07:00:00,0.0,6.8,7.6,7,20,230,0.0,30000,120,7
246008,2018-01-24 08:00:00,0.0,6.3,7.4,7,19,230,0.0,30000,250,5
246009,2018-01-24 09:00:00,0.0,6.7,7.4,7,19,230,0.3,30000,40,6
246010,2018-01-24 10:00:00,0.0,7.0,7.4,7,22,230,1.0,30000,999,2
246011,2018-01-24 11:00:00,0.0,7.7,7.4,7,23,230,1.0,30000,999,1
246012,2018-01-24 12:00:00,0.0,8.3,7.5,7,23,230,0.6,30000,999,3
246013,2018-01-24 13:00:00,0.0,6.8,7.4,7,25,240,0.5,30000,50,7
246014,2018-01-24 14:00:00,0.0,8.0,7.6,7,24,230,0.9,30000,200,5
246015,2018-01-24 15:00:00,0.0,7.1,7.5,7,25,240,0.5,20000,200,6
246016,2018-01-24 16:00:00,0.0,6.5,7.4,7,22,240,0.5,20000,200,6
246017,2018-01-24 17:00:00,0.0,6.2,7.2,7,20,240,0.0,30000,200,4
246018,2018-01-24 18:00:00,0.0,6.5,6.8,6,20,240,0.0,30000,200,4
246019,2018-01-24 19:00:00,0.0,6.3,6.6,6,21,240,0.0,30000,200,4
246020,2018-01-24 20:00:00,0.0,6.0,6.7,6,21,230,0.0,30000,999,3
246021,2018-01-24 21:00:00,0.0,5.8,6.8,6,22,230,0.0,30000,999,3
246022,2018-01-24 22:00:00,0.0,5.8,6.8,6,22,230,0.0,30000,999,4
246023,2018-01-24 23:00:00,0.0,5.7,6.8,6,22,230,0.0,30000,180,5
246024,2018-01-25 00:00:00,0.0,5.5,6.7,6,22,230,0.0,30000,999,3
246025,2018-01-25 01:00:00,0.0,4.9,6.5,6,23,230,0.0,30000,999,3
246026,2018-01-25 02:00:00,0.0,4.9,6.5,6,22,230,0.0,30000,999,3
246027,2018-01-25 03:00:00,0.0,4.8,6.5,6,18,230,0.0,30000,999,3
246028,2018-01-25 04:00:00,0.0,4.5,6.5,6,20,230,0.0,30000,999,3
246029,2018-01-25 05:00:00,0.0,4.5,6.5,6,18,230,0.0,30000,999,3
246030,2018-01-25 06:00:00,0.0,3.9,6.3,6,15,220,0.0,30000,220,5
246031,2018-01-25 07:00:00,0.0,4.5,6.5,6,12,200,0.0,30000,250,5
246032,2018-01-25 08:00:00,0.0,4.7,6.5,6,12,200,0.0,30000,180,7
246033,2018-01-25 09:00:00,0.0,5.3,6.7,6,12,200,0.0,30000,30,7
246034,2018-01-25 10:00:00,0.0,5.6,7.1,7,16,220,0.0,20000,22,7
246035,2018-01-25 11:00:00,0.0,5.4,7.1,7,16,240,0.8,30000,30,6
246036,2018-01-25 12:00:00,0.0,6.5,7.7,7,15,240,0.7,30000,100,5
246037,2018-01-25 13:00:00,0.0,7.2,8.1,8,16,250,0.6,30000,17,5
246038,2018-01-25 14:00:00,0.0,7.6,7.8,7,18,260,0.5,30000,25,5
246039,2018-01-25 15:00:00,0.0,7.4,7.5,7,18,270,0.5,30000,28,5
246040,2018-01-25 16:00:00,0.0,7.0,7.5,7,18,270,0.1,30000,200,5
246041,2018-01-25 17:00:00,0.2,5.6,7.7,7,17,270,0.0,30000,999,3
246042,2018-01-25 18:00:00,0.0,5.1,7.4,7,18,260,0.0,30000,999,3
246043,2018-01-25 19:00:00,0.0,4.9,7.7,7,18,270,0.0,30000,999,3
246044,2018-01-25 20:00:00,0.0,5.1,7.8,7,16,270,0.0,20000,38,6
246045,2018-01-25 21:00:00,0.0,5.4,7.8,7,15,280,0.0,20000,35,7
246046,2018-01-25 22:00:00,0.0,5.5,8.0,8,14,290,0.0,20000,20,7
246047,2018-01-25 23:00:00,0.0,5.4,7.8,7,14,320,0.0,20000,28,7
246048,2018-01-26 00:00:00,0.1,5.2,7.7,7,13,320,0.0,20000,15,7
246049,2018-01-26 01:00:00,0.0,4.9,7.7,7,12,320,0.0,20000,17,7
246050,2018-01-26 02:00:00,0.0,4.3,7.2,7,9,320,0.0,20000,35,7
246051,2018-01-26 03:00:00,0.0,3.0,7.0,7,11,310,0.0,20000,999,3
246052,2018-01-26 04:00:00,0.0,3.0,6.9,6,11,290,0.0,20000,999,1
246053,2018-01-26 05:00:00,0.0,2.7,6.9,6,11,300,0.0,20000,999,1
246054,2018-01-26 06:00:00,0.0,1.7,6.5,6,9,300,0.0,20000,999,3
246055,2018-01-26 07:00:00,0.0,1.0,6.3,6,7,290,0.0,20000,999,3
246056,2018-01-26 08:00:00,0.0,1.6,6.5,6,8,280,0.1,20000,999,3
246057,2018-01-26 09:00:00,0.0,2.2,6.8,6,10,270,0.8,30000,999,1
246058,2018-01-26 10:00:00,0.0,3.4,7.3,7,8,270,1.0,30000,999,1
246059,2018-01-26 11:00:00,0.0,4.6,7.6,7,10,270,1.0,30000,999,1
246060,2018-01-26 12:00:00,0.0,6.0,7.9,7,7,240,0.8,30000,250,5
246061,2018-01-26 13:00:00,0.0,5.7,7.9,7,9,250,0.1,25000,250,7
246062,2018-01-26 14:00:00,0.0,5.8,8.1,8,10,250,0.0,25000,250,7
246063,2018-01-26 15:00:00,0.0,5.6,8.1,8,9,240,0.0,25000,220,7
246064,2018-01-26 16:00:00,0.0,5.7,8.2,8,9,240,0.0,25000,200,8
246065,2018-01-26 17:00:00,0.0,6.0,8.1,8,8,230,0.0,25000,120,8
