stopid,displaystopid,shortname,shortnamelocalized,fullname,fullnamelocalized,latitude,longitude,lastupdated,operator,op_type,routes
4989,4989,Damastown Drive,Céide Bhaile Damail,Damastown Drive,,53.41910972,-6.417893889,29/04/2020 07:44:08,bac,1,"['38', '38B', '38A', '38D']"
4990,4990,Damastown Rd,Br Bhaile Damail,Damastown Rd,,53.41172611,-6.422981667,29/04/2020 07:44:08,bac,1,"['38A', '38B', '38']"
4991,4991,Damastown Rd,Br Bhaile Damail,Damastown Rd,,53.41108556,-6.420071944,29/04/2020 07:44:08,bac,1,"['38', '38B', '38A']"
4992,4992,Damastown Way,Beal Bhaile Damail,Damastown Way,,53.41067556,-6.417620278,29/04/2020 07:44:08,bac,1,"['38A', '38B', '38']"
4994,4994,Warrenstown,Baile an Bhairínigh,Warrenstown,,53.40093806,-6.386433056,29/04/2020 07:44:08,bac,1,"['38', '38B', '38A']"
4995,4995,Damastown Rd,Br Bhaile Damail,Damastown Rd,,53.40250889,-6.38892,29/04/2020 07:44:08,bac,1,"['38A', '38B', '38']"
4996,4996,Castlecurragh,Caisleán an Churrai,Castlecurragh,,53.40383694,-6.390933056,29/04/2020 07:44:08,bac,1,"['38', '38B', '38A']"
4997,4997,Castlecurragh,Caisleán an Churrai,Castlecurragh,,53.40454389,-6.392053889,29/04/2020 07:44:08,bac,1,"['38A', '38B', '38']"
4998,4998,Castlecurragh,Caisleán an Churrai,Castlecurragh,,53.40312806,-6.389428056,29/04/2020 07:44:08,bac,1,"['38', '38B', '38A']"
4999,4999,Warrenstown,Baile an Bhairínigh,Warrenstown,,53.40093,-6.38598,29/04/2020 07:44:08,bac,1,"['38A', '38B', '38']"
5008,5008,Belgard Square,Cearnóg Belgard,Belgard Square,,53.29045028,-6.369356944,29/04/2020 07:44:08,bac,1,"['27', '54A', '65', '77A']"
5013,5013,Belarmine Est,Est Bheallairmín,Belarmine Est,,53.26128306,-6.220425,29/04/2020 07:44:08,bac,1,['47']
5014,5014,Belarmine Ave,Ascl Bheallairmín,Belarmine Ave,,53.25889389,-6.220878889,29/04/2020 07:44:08,bac,1,['47']
5015,5015,Belarmine Ave,Ascl Bheallairmín,Belarmine Ave,,53.25861306,-6.220598056,29/04/2020 07:44:08,bac,1,['47']
5016,5016,Belarmine Ave,Ascl Bheallairmín,Belarmine Ave,,53.261425,-6.219696111,29/04/2020 07:44:08,bac,1,['47']
5022,5022,Kingswood Ave,Ascl Choill an Rí,Kingswood Ave,,53.29338056,-6.422829167,29/04/2020 07:44:08,bac,1,"['69', '69X']"
5023,5023,Kiltipper Wy,Beal Choill Tobair,Kiltipper Wy,,53.27569389,-6.373378889,29/04/2020 07:44:08,bac,1,"['77X', '54A']"
5024,5024,Kiltipper Wy,Beal Choill Tobair,Kiltipper Wy,,53.27067611,-6.371081111,29/04/2020 07:44:08,bac,1,"['54A', '77X']"
5025,5025,The Coombe,An Com,The Coombe,,53.33976611,-6.277576111,29/04/2020 07:44:08,bac,1,['150']
5026,5026,Cashel Road,Bóthar Chaisil,Cashel Road,,53.32043028,-6.305244167,29/04/2020 07:44:08,bac,1,"['83A', '83']"
5028,5028,Boroimhe Estate,Eastát Bhóraimhe,Boroimhe Estate,,53.44464306,-6.231048056,29/04/2020 07:44:08,bac,1,"['41X', '41C']"
5029,5029,Boroimhe Estate,Eastát Bhóraimhe,Boroimhe Estate,,53.44553194,-6.235226111,29/04/2020 07:44:08,bac,1,"['41C', '41X']"
5030,5030,Boroimhe Estate,Eastát Bhóraimhe,Boroimhe Estate,,53.44455694,-6.231463056,29/04/2020 07:44:08,bac,1,"['41X', '41C', '41B']"
5031,5031,Boroimhe Cherry,Crann Silíní Bhórai,Boroimhe Cherry,,53.44517389,-6.235,29/04/2020 07:44:08,bac,1,"['41B', '41C', '41X']"
5032,5032,Dundrum Road,Bóthar Dhún Droma,Dundrum Road,,53.29546917,-6.246104167,29/04/2020 07:44:08,bac,1,"['44', '61']"
5044,5044,Seatown,Baile na Trá,Seatown,,53.46078389,-6.209778889,29/04/2020 07:44:08,bac,1,"['41D', '43', '41']"
5045,5045,Kilmacud Rd,Br Chill Mochuda,Kilmacud Rd,,53.28357694,-6.209171389,29/04/2020 07:44:08,bac,1,"['47', '116', '11']"
5046,5046,Wyattville Road,Bóthar Wyattville,Wyattville Road,,53.24590611,-6.139296667,29/04/2020 07:44:08,bac,1,"['84', '84A', '7']"
5047,5047,Wyattville Road,Bóthar Wyattville,Wyattville Road,,53.24581194,-6.140169722,29/04/2020 07:44:08,bac,1,"['7', '84A', '84']"
5051,5051,Brehon Field Rd,Br Ghort an Bhreith,Brehon Field Rd,,53.27355694,-6.259733056,29/04/2020 07:44:08,bac,1,"['16D', '16']"
5052,5052,Brehon Field Rd,Br Ghort an Bhreith,Brehon Field Rd,,53.27202611,-6.254896111,29/04/2020 07:44:08,bac,1,"['16', '16D']"
5053,5053,Swords Road,Bóthar Shoird,Swords Road,,53.41912889,-6.235458889,29/04/2020 07:44:08,bac,1,"['16D', '16', '16C', '33', '41', '41B', '41D', '41C']"
5056,5056,Lucan Road,Bóthar Leamhcáin,Lucan Road,,53.35751389,-6.402778889,29/04/2020 07:44:08,bac,1,"['66', '67', '66A', '66B', '66E', '25D', '25B', '25', '25A']"
5058,5058,Ballyowen Rd,Br Bhaile Eoghain,Ballyowen Rd,,53.35089306,-6.422483056,29/04/2020 07:44:08,bac,1,"['25A', '25B']"
5060,5060,Dundaniel Road,Bóthar Dhún Dónaill,Dundaniel Road,,53.39716694,-6.224029167,29/04/2020 07:44:08,bac,1,['27B']
5061,5061,Dundaniel Road,Bóthar Dhún Dónaill,Dundaniel Road,,53.39569639,-6.2248725,29/04/2020 07:44:08,bac,1,['27B']
5062,5062,Strand Road,Bóthar na Trá,Strand Road,,53.37913389,-6.102788056,29/04/2020 07:44:08,bac,1,"['31A', '31B']"
5064,5064,Dublin Rd,Br Bhaile Átha Clia,Dublin Rd,,53.60593944,-6.183937222,29/04/2020 07:44:08,bac,1,['33']
5069,5069,Donabate,Domhnach Bat,Donabate,,53.49150083,-6.139261389,29/04/2020 07:44:08,bac,1,"['33', '33D', '33E']"
5071,5071,Cruiserath Rd,Br Ráth an Chrúisig,Cruiserath Rd,,53.41096167,-6.376017222,29/04/2020 07:44:08,bac,1,['40D']
5072,5072,Cruiserath Rd,Br Ráth an Chrúisig,Cruiserath Rd,,53.40930944,-6.370845556,29/04/2020 07:44:08,bac,1,['40D']
5073,5073,Swords Road,Bóthar Shoird,Swords Road,,53.45063,-6.223535,29/04/2020 07:44:08,bac,1,"['41B', '41', '41D', '41X']"
5074,5074,Swords Road,Bóthar Shoird,Swords Road,,53.45314611,-6.215958889,29/04/2020 07:44:08,bac,1,"['41D', '41', '41B']"
5075,5075,Rathbeale Road,Bóthar Ráth Béil,Rathbeale Road,,53.45966611,-6.223566944,29/04/2020 07:44:08,bac,1,"['41B', '41', '41X']"
5076,5076,Rathbeale Road,Bóthar Ráth Béil,Rathbeale Road,,53.46125389,-6.228356111,29/04/2020 07:44:08,bac,1,"['41X', '41', '41B']"
5077,5077,Rathbeale Road,Bóthar Ráth Béil,Rathbeale Road,,53.46098694,-6.227263889,29/04/2020 07:44:08,bac,1,"['41B', '41', '41X']"
5078,5078,Rathbeale Road,Bóthar Ráth Béil,Rathbeale Road,,53.45982194,-6.223691111,29/04/2020 07:44:08,bac,1,"['41', '41B']"
5079,5079,Dublin Rd,Br Bhaile Átha Clia,Dublin Rd,,53.45301,-6.215591944,29/04/2020 07:44:08,bac,1,"['41B', '41', '41D']"
5081,5081,Swords Road,Bóthar Shoird,Swords Road,,53.44833,-6.179883889,29/04/2020 07:44:08,bac,1,"['42', '32X']"
5082,5082,Swords Road,Bóthar Shoird,Swords Road,,53.44718889,-6.176488889,29/04/2020 07:44:08,bac,1,"['32X', '42']"
5084,5084,Drynam Road,Bóthar Dhroighneáin,Drynam Road,,53.45198889,-6.210846111,29/04/2020 07:44:08,bac,1,['43']
5086,5086,Drynam Road,Bóthar Dhroighneáin,Drynam Road,,53.45048306,-6.204921944,29/04/2020 07:44:08,bac,1,['43']
5090,5090,Bray Road,Bóthar Bhré,Bray Road,,53.22170389,-6.12176,29/04/2020 07:44:08,bac,1,"['155', '145']"
5091,5091,Killarney Rd,Br Chill Easpaigh S,Killarney Rd,,53.18792389,-6.127397222,29/04/2020 07:44:08,bac,1,['145']
5092,5092,Killarney Rd,Br Chill Easpaigh S,Killarney Rd,,53.18582861,-6.129059722,29/04/2020 07:44:08,bac,1,['145']
5096,5096,Rathbeale Road,Bóthar Ráth Béil,Rathbeale Road,,53.47263611,-6.253535,29/04/2020 07:44:08,bac,1,['41B']
5097,5097,New Street South,An tSráid Nua Theas,New Street South,,53.33815194,-6.27268,29/04/2020 07:44:08,bac,1,['49']
5099,5099,St. Luke's Avenue,Ascaill Lúcáis,St. Luke's Avenue,,53.33898611,-6.2758,29/04/2020 07:44:08,bac,1,"['56A', '77A', '77X', '151', '27']"
5110,5110,Blessington Rd,Br Bhaile Coimín,Blessington Rd,,53.22027389,-6.469783056,29/04/2020 07:44:08,bac,1,['65']
5111,5111,Finnegan Park,Páirc Uí Fhionnagái,Finnegan Park,,53.16724389,-6.536228889,29/04/2020 07:44:08,bac,1,['65']
5112,5112,Celbridge Rd,Br Chill Droichid,Celbridge Rd,,53.362305,-6.500071944,29/04/2020 07:44:08,bac,1,"['66B', '66X']"
5113,5113,Maynooth,Maigh Nuad,Maynooth,,53.38176306,-6.590058056,29/04/2020 07:44:08,bac,1,"['66X', '66E', '66']"
5114,5114,Straffan Rd,Br Theach Srafáin,Straffan Rd,,53.37229889,-6.589465,29/04/2020 07:44:08,bac,1,"['66', '66E', '66X']"
5118,5118,Maynooth Road,Bóthar Mhaigh Nuad,Maynooth Road,,53.350515,-6.544955,29/04/2020 07:44:08,bac,1,"['67', '67X']"
5119,5119,Kingswood Road,Bóthar Choill an Rí,Kingswood Road,,53.29789806,-6.420123889,29/04/2020 07:44:08,bac,1,['69']
5120,5120,Kingswood Road,Bóthar Choill an Rí,Kingswood Road,,53.30076,-6.418611111,29/04/2020 07:44:08,bac,1,['69']
5121,5121,Green Isle Road,Bóthar Green Isle,Green Isle Road,,53.30447,-6.413911944,29/04/2020 07:44:08,bac,1,['69']
5122,5122,Green Isle Road,Bóthar Green Isle,Green Isle Road,,53.30697389,-6.407338889,29/04/2020 07:44:08,bac,1,['69']
5123,5123,Green Isle Road,Bóthar Green Isle,Green Isle Road,,53.30704694,-6.406958056,29/04/2020 07:44:08,bac,1,['69']
5124,5124,Green Isle Road,Bóthar Green Isle,Green Isle Road,,53.30428611,-6.414236944,29/04/2020 07:44:08,bac,1,['69']
5125,5125,Kingswood Road,Bóthar Choill an Rí,Kingswood Road,,53.2985,-6.419425,29/04/2020 07:44:08,bac,1,['69']
5126,5126,Rathlawns,Plásóga an Rátha,Rathlawns,,53.27733389,-6.480013889,29/04/2020 07:44:08,bac,1,"['69', '69X']"
5127,5127,Bray Road,Scrd Chábán tSíle,Bray Road,,53.26201556,-6.15041,29/04/2020 07:44:08,bac,1,"['155', '145']"
5128,5128,Bray Road,Bóthar Bhré,Bray Road,,53.26552667,-6.157739167,29/04/2020 07:44:08,bac,1,"['145', '155', '84X']"
5129,5129,Butterfield Ave,Ascl Ghort an Ime,Butterfield Ave,,53.29770861,-6.285770278,29/04/2020 07:44:08,bac,1,"['15B', '15D']"
5130,5130,Butterfield Ave,Ascl Ghort an Ime,Butterfield Ave,,53.29669361,-6.293326944,29/04/2020 07:44:08,bac,1,"['15D', '15B']"
5131,5131,Butterfield Ave,Ascl Ghort an Ime,Butterfield Ave,,53.29697444,-6.291605556,29/04/2020 07:44:08,bac,1,"['15B', '15D']"
5132,5132,Butterfield Ave,Ascl Ghort an Ime,Butterfield Ave,,53.29794611,-6.286660833,29/04/2020 07:44:08,bac,1,"['15D', '15B']"
5133,5133,Tymon Park Rd,Br Pháirc Thigh Mot,Tymon Park Rd,,53.29050889,-6.343046111,29/04/2020 07:44:08,bac,1,['77A']
5134,5134,Lally Rd,Br Uí Mhaolalaidh,Lally Rd,,53.34168611,-6.330198889,29/04/2020 07:44:08,bac,1,"['79', '79A']"
5135,5135,Greystones Rd,Br Na Clocha Liatha,Greystones Rd,,53.17679222,-6.095416667,29/04/2020 07:44:08,bac,1,['84']
5136,5136,Newcastle Rd,Br an Chaisleáin Nu,Newcastle Rd,,53.07788611,-6.067386944,29/04/2020 07:44:08,bac,1,['84']
5139,5139,Greystones Rd,Br Na Clocha Liatha,Greystones Rd,,53.16170972,-6.084778056,29/04/2020 07:44:08,bac,1,['84']
5140,5140,Common St,Sr na Coitiantachta,Common St,,53.35112111,-6.245513889,29/04/2020 07:44:08,bac,1,"['747', '151']"
5142,5142,Blackthorn Avenue,Ascaill an Draighin,Blackthorn Avenue,,53.27767444,-6.205174167,29/04/2020 07:44:08,bac,1,"['116', '47']"
5143,5143,Blackthorn Drive,Céide an Draighin,Blackthorn Drive,,53.27566694,-6.227796389,29/04/2020 07:44:08,bac,1,['116']
5144,5144,Ratoath Road,Bóthar Ráth Tó,Ratoath Road,,53.37270194,-6.306181111,29/04/2020 07:44:08,bac,1,"['120', '40E']"
5145,5145,Rathbourne Avenue,Cúirt Rathbourne,Rathbourne Avenue,,53.37719889,-6.326726111,29/04/2020 07:44:08,bac,1,['120']
5147,5147,Ratoath Road,Bóthar Ráth Tó,Ratoath Road,,53.37259111,-6.306025,29/04/2020 07:44:08,bac,1,"['120', '40E']"
5148,5148,Kildare Road,Bóthar Chill Dara,Kildare Road,,53.32494111,-6.301046944,29/04/2020 07:44:08,bac,1,['150']
5149,5149,Errigal Rd,Br na hEaragaile,Errigal Rd,,53.32908111,-6.323723056,29/04/2020 07:44:08,bac,1,"['122', '123']"
5150,5150,Whitehall Rd West,Br an Halla Bháin T,Whitehall Rd West,,53.31557111,-6.317346944,29/04/2020 07:44:08,bac,1,['150']
5154,5154,Grange Road,Bóthar na Gráinsí,Grange Road,,53.39823611,-6.156855,29/04/2020 07:44:08,bac,1,['29A']
5155,5155,Grange Road,Bóthar na Gráinsí,Grange Road,,53.39833694,-6.156825,29/04/2020 07:44:08,bac,1,['29A']
5156,5156,Grange Road,Bóthar na Gráinsí,Grange Road,,53.39743389,-6.146043889,29/04/2020 07:44:08,bac,1,['29A']
5157,5157,Grange Road,Bóthar na Gráinsí,Grange Road,,53.39817389,-6.153823056,29/04/2020 07:44:08,bac,1,['29A']
5160,5160,Grange Road,Bóthar na Gráinsí,Grange Road,,53.398495,-6.159308889,29/04/2020 07:44:08,bac,1,['29A']
5161,5161,Kiltipper Wy,Beal Choill Tobair,Kiltipper Wy,,53.27093611,-6.371886944,29/04/2020 07:44:08,bac,1,"['54A', '77X']"
5162,5162,Kiltipper Wy,Beal Choill Tobair,Kiltipper Wy,,53.27619889,-6.37376,29/04/2020 07:44:08,bac,1,"['77X', '54A']"
5164,5164,Ballyowen Rd,Br Bhaile Eoghain,Ballyowen Rd,,53.350375,-6.423108056,29/04/2020 07:44:08,bac,1,"['25B', '25A']"
5165,5165,Donabate,Domhnach Bat,Donabate,,53.49137694,-6.139387222,29/04/2020 07:44:08,bac,1,"['33E', '33D', '33']"
5169,5169,Ballymount Rd,Br Bhaile an Mhóta,Ballymount Rd,,53.31471389,-6.353648056,29/04/2020 07:44:08,bac,1,['56A']
5171,5171,Brehon Field Rd,Br Ghort an Bhreith,Brehon Field Rd,,53.27171306,-6.249526111,29/04/2020 07:44:08,bac,1,"['16C', '16']"
5174,5174,Dundaniel Road,Bóthar Dhún Dónaill,Dundaniel Road,,53.39570889,-6.2250975,29/04/2020 07:44:08,bac,1,['27B']
5175,5175,R132,R132,R132,,53.48971917,-6.196593333,29/04/2020 07:44:08,bac,1,"['33', '33X']"
5176,5176,Rush Road,Bóthar an Rois,Rush Road,,53.51785472,-6.119225,29/04/2020 07:44:08,bac,1,"['33X', '33', '33E']"
5192,5192,Fleet Street,Sráid na Toinne,Fleet Street,,53.34593889,-6.257805,29/04/2020 07:44:08,bac,1,"['150', '47', '49', '77X', '69X', '68A', '69', '68']"
6000,6000,Kilmacanogue,Cill Mocheanóg,Kilmacanogue,,53.17046722,-6.136504444,29/04/2020 07:44:08,bac,1,['145']
6001,6001,Kingswood Ave,Ascl Choill an Rí,Kingswood Ave,,53.29447639,-6.419398611,29/04/2020 07:44:08,bac,1,['69']
6002,6002,Kingswood Ave,Ascl Choill an Rí,Kingswood Ave,,53.29526972,-6.418214167,29/04/2020 07:44:08,bac,1,['69']
6003,6003,Boot Road,Bóthar an Bhútaigh,Boot Road,,53.30999194,-6.403648056,29/04/2020 07:44:08,bac,1,['69']
6004,6004,Parnell Street,Sráid Parnell,Parnell Street,,53.35281694,-6.260718056,29/04/2020 07:44:08,bac,1,"['40D', '40B', '120']"
6005,6005,Tyrrelstown,Baile an Tirialaigh,Tyrrelstown,,53.4199425,-6.383453611,29/04/2020 07:44:08,bac,1,"['40D', '40E']"
6006,6006,Sandyford Rd,Br Áth an Ghainimh,Sandyford Rd,,53.26986611,-6.228770833,29/04/2020 07:44:08,bac,1,['44B']
